SP95,x,y,nbStations
1.309,960746.0453292349,6539867.87208673,1
1.369,773792.1593634281,6954940.307710133,1
1.334,568092.2832135422,6269462.090730024,1
1.419,670804.421213042,7098499.983227149,1
1.345,844402.0925309906,6524507.086044427,1
1.419,267213.18407780235,6813844.784393486,1
1.354,542775.4744207261,6507949.424535262,1
1.405,331836.45263929194,6820137.58495216,1
1.293,447275.1955655661,6481335.961832305,1
1.459,440904.67579674756,6847231.824040689,1
1.349,669574.834318238,7044179.512726508,1
1.379,421858.08196960395,6314842.242448514,1
1.369,641306.8043118466,6566429.390712055,1
1.44,643777.3806431259,6690834.577820044,1
1.395,576164.7014149525,6406013.539721246,1
1.389,952976.7236722086,6801057.412643688,1
1.339,1018023.2373034698,6760294.4875397375,1
1.337,598550.448689735,6636217.194562678,1
1.359,612424.8236872017,6754637.132766873,1
1.369,844238.49255662,6340939.103578774,1
1.332,871195.1197322477,6844379.005049915,1
1.335,534961.8212544597,6883457.487787009,1
1.3,418950.2257398479,6315637.840559849,1
1.321,446070.3548532616,6427572.983701093,1
1.329,691788.4483482804,6903780.777715908,1
1.439,609648.8636172124,6593675.941659227,1
1.362,859532.4557627212,6427612.856470291,1
1.38,924062.7304883217,6873387.654148541,1
1.429,630318.5723578227,6875523.2445950275,1
1.379,412978.4100828157,6300871.833253311,1
1.349,933530.5319434265,6850199.720910063,1
1.379,933474.1266908711,6318088.6616805345,1
1.362,863359.7432173316,6658235.107068019,1
1.44,973947.8249524166,6793936.196248113,1
1.4,438453.6743324913,6659714.2761837365,1
1.301,231849.68271560065,6811663.112591877,1
1.498,1208079.2291557612,6153343.339389643,1
1.359,985615.290333844,6768792.360430304,1
1.359,700165.5522591727,6168032.4872846175,1
1.369,723084.4310202133,6403956.021919765,1
1.293,606417.720666133,6746711.005808595,1
1.292,511099.10772620933,6754406.571424484,1
1.303,224506.38206820836,6831147.788420277,1
1.339,932358.3707955391,6906857.04751194,1
1.38,678059.8514942487,6765644.688541634,1
1.29,541255.9852024536,6919581.606605748,1
1.295,442524.80024662043,6515669.779902005,1
1.339,360098.9138996398,6686559.9924513325,1
1.399,452188.4517603841,6752991.373768278,1
1.37,636091.8531878772,6859780.825503759,1
1.36,925728.7260200272,6500004.2344676545,1
1.47,273173.5943159716,6801851.5958686285,1
1.339,572822.0687070913,6285171.803883501,1
1.319,561597.9474332487,6287479.701969074,1
1.303,697184.811950924,6214621.242605343,1
1.36,799259.7965126139,6376358.654865548,1
1.348,910585.3598844404,6257994.7729658345,1
1.338,243417.84045584837,6818537.989692369,1
1.43,622884.2617109,6390688.894443494,1
1.385,700603.5782724197,6232427.476351823,1
1.369,819175.0862783019,6684605.738231981,1
1.297,386670.1063262077,6787416.398071273,1
1.404,814152.3642180648,6395401.323353478,1
1.337,705942.3478888653,7031468.732002636,1
1.303,843669.0169952039,6823534.486862605,1
1.382,225209.8825598834,6801882.683460905,1
1.404,1042967.4443765578,6298528.2175923195,1
1.373,615915.9688231781,6685792.422356614,1
1.415,585309.0525697712,6194995.739129612,1
1.469,670554.2585401792,7081334.821852885,1
1.343,561087.4661395667,6925240.078644972,1
1.289,796625.1987954001,6275738.139393645,1
1.371,213975.05123317428,6844037.250315718,1
1.47,988700.1944465829,6732361.1682177605,1
1.42,1239258.137649982,6158429.435338835,1
1.387,720252.4131440335,6950186.2530300785,1
1.419,845396.1153212065,6317650.963956838,1
1.379,558906.7268056646,6421291.947338393,1
1.369,553094.8588602921,6820722.9145572875,1
1.336,932702.7986862957,6846450.121247508,1
1.386,736349.9686446919,6550641.07253373,1
1.355,626347.3331968588,6964581.9932315275,1
1.349,633066.3263518398,6992584.211811811,1
1.329,354822.90845590114,6617765.859195588,1
1.49,620382.8020599402,6952908.243544541,1
1.313,452617.4934857276,6228156.492595447,1
1.339,498657.5081082227,6620297.036520686,1
1.55,679778.4791377839,6863806.257524952,1
1.295,708143.6192385347,7047380.609927581,1
1.445,918801.7529950805,6457421.9834772535,1
1.378,498776.7863051609,6778528.528427848,1
1.305,951926.808524501,6751194.918772583,1
1.343,374392.34952811495,6788251.826929889,1
1.339,710096.9233197642,6517156.7492105905,1
1.364,620105.2248662923,6362843.109620729,1
1.499,1176596.4939129346,6109216.701028834,1
1.359,1026341.1447361942,6796504.939504923,1
1.3,160154.10951804556,6776351.288034583,1
1.34,604674.6362358987,6698240.521561618,1
1.359,874368.6561514959,6753894.823250275,1
1.359,350756.6384558707,6297370.555500646,1
1.458,982828.0005494099,6897800.093203735,1
1.469,869668.9577191935,6846800.213648779,1
1.291,393150.9349452903,6437289.004983022,1
1.375,930543.5669532362,6892103.6965610925,1
1.312,607630.3773767052,6209465.944343428,1
1.355,667165.3773058606,7042064.096663736,1
1.359,436597.0543215841,6296362.742186388,1
1.322,566123.739538105,6322502.545355771,1
1.298,348995.48815587146,6823008.802295178,1
1.457,933690.6590145467,6909385.847066486,1
1.302,296961.1065586651,6773424.784198038,1
1.336,366017.5057802553,6869369.457269796,1
1.459,692482.9318308653,7022811.837994635,1
1.301,553573.7428491635,6269775.1513247965,1
1.44,403317.48137385043,6867704.49930239,1
1.382,343018.89381163154,6261380.989569653,1
1.507,925255.4260002708,6502918.000339435,1
1.372,949772.8754344266,6242364.493885469,1
1.309,776200.809032091,6599172.093982972,1
1.38,984574.2401662157,6715842.992598267,1
1.3,660942.401625571,6626441.736982175,1
1.45,699749.3558914298,7064799.268638958,1
1.369,718191.6758583611,7009656.967461884,1
1.38,659043.804722623,6190021.700351935,1
1.298,154060.95226071484,6782074.857986743,1
1.419,742941.7508636292,6429514.290988115,1
1.458,892525.2118047914,6241130.330047474,1
1.349,242527.94683024066,6871215.511415097,1
1.349,414555.96422948816,6718248.137335066,1
1.469,863959.253482335,6715520.448866472,1
1.462,603789.4893803722,7046814.973641153,1
1.57,511893.63758125773,6307580.763987975,1
1.51,980744.5255080961,6902270.441184107,1
1.5,414708.0561264034,6663457.147045935,1
1.387,579155.7111417099,6991651.064051977,1
1.47,720439.6430400385,6565869.401172371,1
1.311,800952.3003168426,6711072.40650127,1
1.399,667331.9022344021,7057928.961658978,1
1.351,846748.5515428989,6608250.410293873,1
1.403,944061.4926916695,6539342.41980549,1
1.46,394724.78507166804,6647476.61667517,1
1.38,990653.784812741,6838344.036012829,1
1.304,947368.8139054077,6758743.4927839,1
1.349,722929.7936203682,6786969.394445788,1
1.306,502156.0786308001,6290352.521691044,1
1.335,844473.4097993288,6495296.357204394,1
1.304,589068.7652642404,6480767.083174546,1
1.459,703072.3330952671,6163800.868477108,1
1.468,1178990.8781458028,6109482.00117743,1
1.349,1007086.6710672812,6753092.398868005,1
1.399,576071.5326711946,6953722.659721512,1
1.359,617444.3790236341,6875033.255453716,1
1.349,486573.40846398706,6341829.535054031,1
1.34,284161.5163880873,6800576.123702875,1
1.349,524643.8619081299,6655580.403761431,1
1.28,810396.1623230998,6326541.432104925,1
1.378,648723.9264297007,6662771.0844687205,1
1.48,766258.0785333364,6992842.797239852,1
1.399,400708.7791686211,6457532.816268163,1
1.359,733795.1396667713,7031053.617812192,1
1.349,912670.181068019,6844354.548079817,1
1.278,327781.9910487614,6649651.956698125,1
1.469,933191.3389764985,6849633.427628849,1
1.339,487399.1200915612,6490650.637305309,1
1.5,562521.0011176191,6927806.544186084,1
1.379,658749.0931676251,6676468.6641456345,1
1.329,252872.84382894926,6747046.421624178,1
1.319,451828.1566208467,6837643.174852372,1
1.295,617691.5788200774,6789112.423742993,1
1.309,963888.8321809808,6737317.168366158,1
1.399,495030.95648471004,6409930.317357045,1
1.454,953738.4041746974,6650814.498857475,1
1.369,897433.91747576,6591444.659765923,1
1.355,848480.2040932839,6319359.957423954,1
1.3,658861.7349649698,6625000.643931466,1
1.369,984362.3059991603,6718925.3625864135,1
1.362,601115.530333223,6983134.697237514,1
1.49,1228227.560052312,6197316.685799842,1
1.339,455597.66238697513,6900026.500984546,1
1.5,353852.64568912884,6694256.887954673,1
1.294,479195.59602807264,6419873.065918384,1
1.303,719716.1700918169,6649084.60935386,1
1.328,332182.44628569664,6611584.809135157,1
1.303,688987.9453598002,6184249.003762491,1
1.379,528839.807511549,6283017.421748999,1
1.349,405606.4457147823,6891705.277076119,1
1.459,489938.9349475885,6773344.488552626,1
1.389,548147.7699237731,6702462.647940555,1
1.389,386722.2459264633,6333586.3595942445,1
1.369,944787.2217562895,6824014.62067414,1
1.339,156750.66714172275,6834531.261738957,1
1.385,768861.0953868919,6772158.353576664,1
1.292,656549.2702241433,6920508.175265774,1
1.284,1037316.420507178,6860317.568561709,1
1.306,246651.14063592424,6861716.274904582,1
1.294,686115.158053343,7048108.268888473,1
1.409,872329.0705280046,6283498.25324211,1
1.49,362268.3388637433,6643226.370984841,1
1.4,347469.22605753154,6241185.6873864075,1
1.297,365135.8891484765,6771444.031165111,1
1.328,376919.7770115059,6673627.987838392,1
1.292,316119.34595141956,6657876.072423244,1
1.301,373217.5294030466,6296590.577461138,1
1.51,372375.78662409633,6627694.484841462,1
1.36,918509.716352773,6847512.165043546,1
1.299,516794.5942859412,6458499.883587602,1
1.301,282456.96627583046,6745245.213153654,1
1.443,514033.0508647909,6350245.854538655,1
1.365,594320.4250795564,6947974.791575268,1
1.425,616014.6811456934,6246569.209466515,1
1.344,952509.70521371,6651282.954272444,1
1.339,929518.5616212664,6904506.527174185,1
1.399,831529.2076547041,6352584.691802329,1
1.379,472536.4213470507,6914339.359393853,1
1.449,786991.0513716901,6336409.333276883,1
1.465,1176665.0308889165,6109673.353179561,1
1.416,492842.42623894,6422397.276985055,1
1.435,352806.12270478567,6728340.474501886,1
1.37,1017306.5115492045,6284913.087029765,1
1.3,517987.622833655,6828444.475419426,1
1.299,673803.0282947315,6659194.36157829,1
1.369,157982.40761309478,6863714.379219946,1
1.355,789909.8500180462,6286939.421004456,1
1.292,419684.80762950034,6464957.570403902,1
1.291,340003.91188811895,6688334.676061479,1
1.349,787567.4227771605,6334845.00468935,1
1.285,482764.13781518186,6716211.2520567635,1
1.336,657603.7961282725,6666346.328853253,1
1.439,926293.1586986325,6690622.800497391,1
1.416,989076.7415702792,6782062.581801474,1
1.36,374247.9261753774,6256435.667024047,1
1.386,637957.6253556665,7094641.566145415,1
1.302,296719.68617002544,6771835.259091458,1
1.479,613708.1927224546,6247812.632541042,1
1.379,998137.8999927988,6886529.497332644,1
1.419,756986.3809336205,6256587.193820294,1
1.303,264083.9728235882,6771667.292753638,1
1.38,421593.1271373837,6730220.835133889,1
1.349,345900.3963799964,6685595.09387141,1
1.354,704324.3714848045,6332223.35948072,1
1.394,699101.7949273475,6205116.530553555,1
1.48,1228709.8686338633,6220374.134614276,1
1.297,386538.8297874933,6787195.176349927,1
1.339,990074.8064057498,6729302.863068177,1
1.369,940554.9988780275,6480864.390732311,1
1.479,936561.8901434655,6229784.019666596,1
1.332,934462.7965050957,6842570.486967012,1
1.293,491637.664858927,6882488.623743981,1
1.325,635326.7040455776,6204147.851176264,1
1.296,699419.7299720892,6788805.052488044,1
1.312,511964.60344168474,6308574.246861722,1
1.345,629654.9209292163,6854379.2036837675,1
1.305,574355.9071009409,6560407.397443569,1
1.43,757948.5122795781,6614076.720344908,1
1.299,745610.4181962782,7033381.605585663,1
1.333,244889.56967634993,6736904.408192673,1
1.356,888527.4934405324,6298372.444037547,1
1.399,942595.0694595878,6377950.281143431,1
1.369,517879.4703023515,6651084.922240427,1
1.303,555157.4664846677,6522963.443584111,1
1.372,657038.4923556626,6876396.128445049,1
1.45,405702.40820003866,6461802.852962765,1
1.335,911699.876983998,6450245.929018021,1
1.341,662667.0110477976,6835543.948315693,1
1.499,817367.2257679362,6753456.3424388105,1
1.45,351678.9738230842,6683353.64440157,1
1.439,931194.3650509336,6689306.402467038,1
1.389,581502.6116562705,6271328.792528653,1
1.298,480489.735927065,6513162.965707398,1
1.302,813282.2754581779,6512170.691784014,1
1.339,1020428.6694547061,6877764.1741701085,1
1.296,491849.1888779988,6463364.763231305,1
1.454,305238.3221711439,6701129.377792278,1
1.308,484554.8270987022,6345324.75328652,1
1.364,580310.8378652909,6275066.441191855,1
1.419,987926.5176843798,6404110.272936756,1
1.265,726075.4430932989,6291764.563210415,1
1.349,844249.0215992176,6692662.938951787,1
1.339,908986.4709468032,6461181.4734066045,1
1.283,1024785.8671957033,6760130.150447313,1
1.367,658348.8117699699,6876925.911724045,1
1.345,178197.46938487067,6846020.70658041,1
1.399,681736.8607451733,6471126.474015818,1
1.292,336287.18091634434,6610028.033567744,1
1.319,456498.07367434027,6898681.380089411,1
1.305,1021032.5907856234,6784902.645931058,1
1.319,523331.29748513317,6705456.356553005,1
1.378,914556.6467808936,6593036.20902979,1
1.363,572409.6833753674,6720998.48115239,1
1.409,848395.428775525,6516662.2077423595,1
1.354,565628.7758723258,6525431.256156602,1
1.349,924509.9705251652,6910887.313532814,1
1.345,700113.2022846417,7068904.729560787,1
1.375,454428.9398265722,6489445.0727819875,1
1.338,1056411.6307740938,6863225.667103902,1
1.303,739379.8194583883,6245780.552972527,1
1.47,919650.4060041928,6544176.563180541,1
1.347,931670.2522010653,6230100.873559416,1
1.319,977046.390907835,6389661.210249605,1
1.291,533429.3040760962,6901786.217402249,1
1.349,170268.6034298233,6788738.412059958,1
1.459,586697.8185120025,6995025.254382882,1
1.319,1041434.1728367016,6877613.74962125,1
1.305,401823.1255509056,6921030.538567977,1
1.443,459288.64690797916,6392540.0940584075,1
1.35,901201.0642362587,6915675.903957294,1
1.339,774906.5064921421,6910060.793597045,1
1.297,477925.9229780503,6526801.436854169,1
1.35,603423.0705991911,6634038.79449123,1
1.307,574535.7456123069,6374764.875215365,1
1.373,380125.9693793142,6263730.904687308,1
1.302,531860.8604162401,6514430.58084901,1
1.369,670845.308307739,6584003.419349474,1
1.418,466971.6081729474,6311013.636575369,1
1.349,1020957.2039104318,6771813.080180952,1
1.405,707421.9340627152,6223233.9728787,1
1.339,352438.5982776631,6945748.498216779,1
1.629,632834.7353424754,6315017.524247496,1
1.359,275053.29475648695,6831622.845678506,1
1.304,597082.6143405905,6883000.05486902,1
1.312,878842.7266979348,6259508.006913236,1
1.46,905952.8454998226,6531006.052530631,1
1.329,250446.9318064531,6770128.183600767,1
1.294,645933.4267885023,7068959.060700936,1
1.359,545731.0544725356,6280904.15469144,1
1.301,740696.0246160035,6847008.664904642,1
1.354,605662.082383283,6878227.682800262,1
1.299,487003.9464543718,6340920.575294131,1
1.357,367432.0440162026,6838385.416521945,1
1.449,811985.2712464142,6629182.571457505,1
1.335,701612.8144459967,7035497.1044870475,1
1.351,435341.93786178116,6644488.75631724,1
1.356,693058.2652621776,7065807.630692809,1
1.439,785541.9181394792,6560501.502970859,1
1.29,357252.79710240365,6692540.581800418,1
1.355,607504.0963413029,6208859.459642944,1
1.524,585762.4754614737,6195643.928995591,1
1.355,383290.06735598034,6271832.197759686,1
1.415,665865.7451775328,6856163.1825504955,1
1.365,587827.5155118138,6223511.80994696,1
1.335,879880.5738763317,6596276.883746839,1
1.445,784819.3410622986,6546722.870804467,1
1.365,855031.5009244772,6356113.763574877,1
1.379,885627.3935712497,6274302.567405213,1
1.354,831554.7791385142,6517136.854732577,1
1.307,668689.4068083107,6586435.494530881,1
1.365,691508.4828366729,6926984.435195322,1
1.47,814105.0697272812,6516483.401353399,1
1.336,464238.404424418,6685841.649317603,1
1.297,221604.59135622875,6758734.592875537,1
1.339,531390.0248842438,6860522.0845029345,1
1.389,575614.0697779959,6333557.62193851,1
1.463,920858.3792162219,6364656.7317365855,1
1.369,651607.6250428443,6820767.307259885,1
1.369,913887.255313283,6680092.634207238,1
1.296,706126.6179750676,7074478.247652529,1
1.346,844093.6108594927,6632644.292353654,1
1.49,1216768.0329978296,6174832.911375589,1
1.374,694075.4284632615,6698419.721992791,1
1.291,270768.3016967121,6743459.280488463,1
1.318,1021801.960631027,6853466.672320537,1
1.399,547349.1393208577,6213406.762603165,1
1.359,683776.9983369942,6917589.434213802,1
1.379,490393.4132847014,6311217.12250567,1
1.291,983029.0456038426,6898200.83472525,1
1.424,334086.05344399,6613029.117198817,1
1.55,926474.8968714878,6295894.856523271,1
1.307,1023136.5699789289,6782592.946171761,1
1.359,476114.7419825668,6380118.140148768,1
1.313,616581.3091170464,6296177.13486684,1
1.359,742050.9547821343,7039548.764312459,1
1.336,660164.9623324121,6853707.237765872,1
1.34,629116.6268301836,6868250.656114345,1
1.51,594707.4471121363,6297273.9357282985,1
1.41,527981.9661004897,6337308.5010702815,1
1.34,770150.5651388051,6882704.756341066,1
1.368,692849.6454869527,7051916.322749083,1
1.31,718910.8370619849,6522447.292962642,1
1.369,690109.4742253054,7064880.620238581,1
1.29,696677.5215824482,7040221.142133242,1
1.349,986225.2497506919,6904535.571110772,1
1.41,556780.727580925,6350112.090225326,1
1.439,776984.7743101659,6276076.684388638,1
1.291,934750.8590691797,6224928.0297695715,1
1.334,1029398.8839842177,6805275.689652544,1
1.345,753986.1519964916,6845666.449756001,1
1.339,775670.648355808,6907852.616612735,1
1.369,780374.8680375139,6284503.484968021,1
1.392,411207.6139573953,6290728.180301343,1
1.325,648562.9164374233,6457513.155240451,1
1.289,469737.38638229703,6385104.287893028,1
